Source Name,code,instruction,test_result.passed,cleared_code,idx
py_1700_data.csv,"
def deleteAndEarn(nums: List[int]) -> int:
    if not nums:
        return 0
    max_val = max(nums)
    freq = [0] * (max_val + 1)
    for num in nums:
        freq[num] += num
    prev, curr = 0, 0
    for i in range(max_val + 1):
        temp = max(curr, prev + freq[i])
        prev = curr
        curr = temp
    return curr
","given integer array nums. want maximize number points get performing following operation number times: Pick nums[i] delete earn nums[i] points. Afterwards, must delete every element equal nums[i] - 1 every element equal nums[i] + 1. Return maximum number points earn applying operation number times.",3,"def deleteAndEarn(nums: List[int]) -> int:
    if not nums:
        return 0
    max_val = max(nums)
    freq = [0] * (max_val + 1)
    for num in nums:
        freq[num] += num
    prev, curr = 0, 0
    for i in range(max_val + 1):
        temp = max(curr, prev + freq[i])
        prev = curr
        curr = temp
    return curr
",199
py_1700_data.csv,"class Solution:
    def nthMagicalNumber(self, n: int, a: int, b: int) -> int:
        def gcd(x, y):
            if y == 0:
                return x
            return gcd(y, x % y)

        def lcm(x, y):
            return x * y // gcd(x, y)

        mod = 10 ** 9 + 7
        l = lcm(a, b)
        left, right = 1, 10 ** 15
        while left < right:
            mid = (left + right) // 2
            count = mid // a + mid // b - mid // l
            if count < n:
                left = mid + 1
            else:
                right = mid

        return left % mod","positive integer magical divisible either b. Given three integers n, a, b, return nth magical number. Since answer may large, return modulo 109 + 7.",3,"class Solution:
    def nthMagicalNumber(self, n: int, a: int, b: int) -> int:
        def gcd(x, y):
            if y == 0:
                return x
            return gcd(y, x % y)
        def lcm(x, y):
            return x * y // gcd(x, y)
        mod = 10 ** 9 + 7
        l = lcm(a, b)
        left, right = 1, 10 ** 15
        while left < right:
            mid = (left + right) // 2
            count = mid // a + mid // b - mid // l
            if count < n:
                left = mid + 1
            else:
                right = mid
        return left % mod",200
py_1700_data.csv,"def numSubarrays(nums):
    count = 0
    result = 0
    for num in nums:
        if num == 0:
            count += 1
            result += count
        else:
            count = 0
    return result","Given integer array nums, return number subarrays filled 0. subarray contiguous non-empty sequence elements within array.",3,"def numSubarrays(nums):
    count = 0
    result = 0
    for num in nums:
        if num == 0:
            count += 1
            result += count
        else:
            count = 0
    return result",201
py_1700_data.csv,"def quarantine(isInfected):
    walls = 0
    m, n = len(isInfected), len(isInfected[0])
    
    def dfs(i, j):
        if i < 0 or j < 0 or i == m or j == n or isInfected[i][j] == 0:
            return
        
        isInfected[i][j] = 0
        dfs(i+1, j)
        dfs(i-1, j)
        dfs(i, j+1)
        dfs(i, j-1)
    
    for i in range(m):
        for j in range(n):
            if isInfected[i][j] == 1:
                walls += 1
                dfs(i, j)
    
    return walls","virus spreading rapidly, task quarantine infected area installing walls. world modeled x n binary grid isInfected, isInfected[i][j] == 0 represents uninfected cells, isInfected[i][j] == 1 represents cells contaminated virus. wall (and one wall) installed two 4-directionally adjacent cells, shared boundary. Every night, virus spreads neighboring cells four directions unless blocked wall. Resources limited. day, install walls around one region (i.e., affected area (continuous block infected cells) threatens uninfected cells following night). never tie. Return number walls used quarantine infected regions. world become fully infected, return number walls used.",0,"def quarantine(isInfected):
    walls = 0
    m, n = len(isInfected), len(isInfected[0])
    def dfs(i, j):
        if i < 0 or j < 0 or i == m or j == n or isInfected[i][j] == 0:
            return
        isInfected[i][j] = 0
        dfs(i+1, j)
        dfs(i-1, j)
        dfs(i, j+1)
        dfs(i, j-1)
    for i in range(m):
        for j in range(n):
            if isInfected[i][j] == 1:
                walls += 1
                dfs(i, j)
    return walls",202
py_1700_data.csv,"def find_second_greater(nums):
    n = len(nums)
    answer = [-1] * n
    stack = []
    for i in range(n):
        while stack and nums[i] > nums[stack[-1]]:
            idx = stack.pop()
            if stack and nums[i] > nums[stack[-1]]:
                answer[stack[-1]] = nums[i]
        stack.append(i)
    return answer","given 0-indexed array non-negative integers nums. integer nums, must find respective second greater integer. second greater integer nums[i] nums[j] that: j > nums[j] > nums[i] exists exactly one index k nums[k] > nums[i] < k < j. nums[j], second greater integer considered -1. example, array [1, 2, 4, 3], second greater integer 1 4, 2 3, 3 4 -1. Return integer array answer, answer[i] second greater integer nums[i].",0,"def find_second_greater(nums):
    n = len(nums)
    answer = [-1] * n
    stack = []
    for i in range(n):
        while stack and nums[i] > nums[stack[-1]]:
            idx = stack.pop()
            if stack and nums[i] > nums[stack[-1]]:
                answer[stack[-1]] = nums[i]
        stack.append(i)
    return answer",203
py_good_answer.csv,"def merge_sort(arr):
    if len(arr) <= 1:
        return arr

    mid = len(arr) // 2
    left = arr[:mid]
    right = arr[mid:]

    left = merge_sort(left)
    right = merge_sort(right)

    return merge(left, right)

def merge(left, right):
    result = []
    i = j = 0

    while i < len(left) and j < len(right):
        if left[i] < right[j]:
            result.append(left[i])
            i += 1
        else:
            result.append(right[j])
            j += 1

    result += left[i:]
    result += right[j:]

    return result",Merge Sort Program Python | Java | C | C++,0,"def merge_sort(arr):
    if len(arr) <= 1:
        return arr
    mid = len(arr) // 2
    left = arr[:mid]
    right = arr[mid:]
    left = merge_sort(left)
    right = merge_sort(right)
    return merge(left, right)
def merge(left, right):
    result = []
    i = j = 0
    while i < len(left) and j < len(right):
        if left[i] < right[j]:
            result.append(left[i])
            i += 1
        else:
            result.append(right[j])
            j += 1
    result += left[i:]
    result += right[j:]
    return result",204
py_1700_data.csv,"def find_pairs(nums, k):
    pairs = []
    for i in range(len(nums)):
        for j in range(i, len(nums)):
            if nums[i] * nums[j] % k == 0:
                pairs.append((i,j))
    return pairs","Given 0-indexed integer array nums length n integer k, return number pairs (i, j) that: 0 <= < j <= n - 1 nums[i] * nums[j] divisible k.",0,"def find_pairs(nums, k):
    pairs = []
    for i in range(len(nums)):
        for j in range(i, len(nums)):
            if nums[i] * nums[j] % k == 0:
                pairs.append((i,j))
    return pairs",205
py_1700_data.csv,"def minimumScore(nums: List[int], k: int) -> int:
    nums.sort()
    n = len(nums)
    res = nums[-1] - nums[0]
    
    for i in range(1, n):
        max_val = max(nums[i-1] + k, nums[-1] - k)
        min_val = min(nums[0] + k, nums[i] - k)
        res = min(res, max_val - min_val)
        
    return res","given integer array nums integer k. one operation, choose index 0 <= < nums.length change nums[i] nums[i] + x x integer range [-k, k]. apply operation index i. score nums difference maximum minimum elements nums. Return minimum score nums applying mentioned operation index it.",2,"def minimumScore(nums: List[int], k: int) -> int:
    nums.sort()
    n = len(nums)
    res = nums[-1] - nums[0]
    for i in range(1, n):
        max_val = max(nums[i-1] + k, nums[-1] - k)
        min_val = min(nums[0] + k, nums[i] - k)
        res = min(res, max_val - min_val)
    return res",206
py_good_answer.csv,"def calculate_frequency(tup):
    frequency = {}
    
    for i in tup:
        if type(i) == tuple:
            for j in i:
                if j in frequency:
                    frequency[j] += 1
                else:
                    frequency[j] = 1
        else:
            if i in frequency:
                frequency[i] += 1
            else:
                frequency[i] = 1
                
    return frequency

mixed_tuple = (1, 2, (3, 4), 4, (5, 6), 7, 8, (9, 10, 9))
frequency = calculate_frequency(mixed_tuple)
print(frequency)",Write Python program Elements Frequency Mixed Nested Tuple,2,"def calculate_frequency(tup):
    frequency = {}
    for i in tup:
        if type(i) == tuple:
            for j in i:
                if j in frequency:
                    frequency[j] += 1
                else:
                    frequency[j] = 1
        else:
            if i in frequency:
                frequency[i] += 1
            else:
                frequency[i] = 1
    return frequency
mixed_tuple = (1, 2, (3, 4), 4, (5, 6), 7, 8, (9, 10, 9))
frequency = calculate_frequency(mixed_tuple)
print(frequency)",207
py_1700_data.csv,"def maxFruits(fruits, startPos, k):
    left = startPos - k
    right = startPos + k
    maxFruits = 0
    i = 0
    j = 0
    currFruits = 0
    
    while j < len(fruits):
        if fruits[j][0] <= right:
            currFruits += fruits[j][1]
            j += 1
        else:
            maxFruits = max(maxFruits, currFruits)
            if fruits[i][0] <= left:
                currFruits -= fruits[i][1]
                i += 1
            else:
                currFruits = 0
                left = fruits[i][0]
    
    return max(maxFruits, currFruits)","Fruits available positions infinite x-axis. given 2D integer array fruits fruits[i] = [positioni, amounti] depicts amounti fruits position positioni. fruits already sorted positioni ascending order, positioni unique. also given integer startPos integer k. Initially, position startPos. position, either walk left right. takes one step move one unit x-axis, walk k steps total. every position reach, harvest fruits position, fruits disappear position. Return maximum total number fruits harvest.",0,"def maxFruits(fruits, startPos, k):
    left = startPos - k
    right = startPos + k
    maxFruits = 0
    i = 0
    j = 0
    currFruits = 0
    while j < len(fruits):
        if fruits[j][0] <= right:
            currFruits += fruits[j][1]
            j += 1
        else:
            maxFruits = max(maxFruits, currFruits)
            if fruits[i][0] <= left:
                currFruits -= fruits[i][1]
                i += 1
            else:
                currFruits = 0
                left = fruits[i][0]
    return max(maxFruits, currFruits)",208
py_good_answer.csv,"class Flashcard:
    def __init__(self, question, answer):
        self.question = question
        self.answer = answer

    def show_question(self):
        print(self.question)

    def show_answer(self):
        print(self.answer)

flashcard1 = Flashcard(""What is the capital of France?"", ""Paris"")
flashcard2 = Flashcard(""What is the largest planet in our solar system?"", ""Jupiter"")

flashcard1.show_question()
flashcard1.show_answer()

flashcard2.show_question()
flashcard2.show_answer()",Write Python program build flashcard using class Python,0,"class Flashcard:
    def __init__(self, question, answer):
        self.question = question
        self.answer = answer
    def show_question(self):
        print(self.question)
    def show_answer(self):
        print(self.answer)
flashcard1 = Flashcard(""What is the capital of France?"", ""Paris"")
flashcard2 = Flashcard(""What is the largest planet in our solar system?"", ""Jupiter"")
flashcard1.show_question()
flashcard1.show_answer()
flashcard2.show_question()
flashcard2.show_answer()",209
py_1700_data.csv,"def find_special_integer(arr):
    count = len(arr)//4
    for num in arr:
        if arr.count(num) > count:
            return num","Given integer array sorted non-decreasing order, exactly one integer array occurs 25% time, return integer.",1,"def find_special_integer(arr):
    count = len(arr)//4
    for num in arr:
        if arr.count(num) > count:
            return num",210
py_1700_data.csv,"def firstBadVersion(n):
    left = 1
    right = n
    while left < right:
        mid = (left + right) // 2
        if isBadVersion(mid):
            right = mid
        else:
            left = mid + 1
    return left","product manager currently leading team develop new product. Unfortunately, latest version product fails quality check. Since version developed based previous version, versions bad version also bad. Suppose n versions [1, 2, ..., n] want find first bad one, causes following ones bad. given API bool isBadVersion(version) returns whether version bad. Implement function find first bad version. minimize number calls API.",0,"def firstBadVersion(n):
    left = 1
    right = n
    while left < right:
        mid = (left + right) // 2
        if isBadVersion(mid):
            right = mid
        else:
            left = mid + 1
    return left",211
py_good_answer.csv,"def insertAtBottom(stack, item): 
    if isEmpty(stack): 
        push(stack, item) 
    else: 
        temp = pop(stack) 
        insertAtBottom(stack, item) 
        push(stack, temp) 
  
def reverse(stack): 
    if not isEmpty(stack): 
        temp = pop(stack) 
        reverse(stack) 
        insertAtBottom(stack, temp) 

def createStack(): 
    stack = [] 
    return stack 
  
def isEmpty( stack ): 
    return len(stack) == 0
  
def push( stack, item ): 
    stack.append( item ) 
  
def pop( stack ): 
    if(isEmpty( stack )): 
        print(""Stack is empty"") 
        exit(1) 
  
    return stack.pop() 
  
def prints(stack): 
    for i in range(len(stack)-1, -1, -1): 
        print(stack[i], end=' ') 
    print() 
  
stack = createStack() 
push( stack, str(1) ) 
push( stack, str(2) ) 
push( stack, str(3) ) 
push( stack, str(4) ) 
push( stack, str(5) ) 
  
print(""Original Stack "") 
prints(stack) 
  
reverse(stack) 
  
print(""Reversed Stack "") 
prints(stack)",Python Program Reverse Stack using Recursion,0,"def insertAtBottom(stack, item): 
    if isEmpty(stack): 
        push(stack, item) 
    else: 
        temp = pop(stack) 
        insertAtBottom(stack, item) 
        push(stack, temp) 
def reverse(stack): 
    if not isEmpty(stack): 
        temp = pop(stack) 
        reverse(stack) 
        insertAtBottom(stack, temp) 
def createStack(): 
    stack = [] 
    return stack 
def isEmpty( stack ): 
    return len(stack) == 0
def push( stack, item ): 
    stack.append( item ) 
def pop( stack ): 
    if(isEmpty( stack )): 
        print(""Stack is empty"") 
        exit(1) 
    return stack.pop() 
def prints(stack): 
    for i in range(len(stack)-1, -1, -1): 
        print(stack[i], end=' ') 
    print() 
stack = createStack() 
push( stack, str(1) ) 
push( stack, str(2) ) 
push( stack, str(3) ) 
push( stack, str(4) ) 
push( stack, str(5) ) 
print(""Original Stack "") 
prints(stack) 
reverse(stack) 
print(""Reversed Stack "") 
prints(stack)",212
py_good_answer.csv,"class Node:
  def __init__(self, data=None):
    self.data = data
    self.next = None
    
class LinkedList:
  def __init__(self):
    self.head = None
    
  def append(self, data):
    new_node = Node(data)
    
    if self.head is None:
      self.head = new_node
      return
    
    last_node = self.head
    while last_node.next is not None:
      last_node = last_node.next
    
    last_node.next = new_node
    
  def get_node_by_index(self, index):
    current_node = self.head
    current_index = 0
    
    while current_node is not None and current_index < index:
      current_node = current_node.next
      current_index += 1
    
    if current_node is None:
      return None
    
    return current_node.data",Write Python program access specific item singly linked list using index value.,3,"class Node:
  def __init__(self, data=None):
    self.data = data
    self.next = None
class LinkedList:
  def __init__(self):
    self.head = None
  def append(self, data):
    new_node = Node(data)
    if self.head is None:
      self.head = new_node
      return
    last_node = self.head
    while last_node.next is not None:
      last_node = last_node.next
    last_node.next = new_node
  def get_node_by_index(self, index):
    current_node = self.head
    current_index = 0
    while current_node is not None and current_index < index:
      current_node = current_node.next
      current_index += 1
    if current_node is None:
      return None
    return current_node.data",213
py_1700_data.csv,"import math

def network_quality(towers, radius):
    max_quality = -1
    best_coord = [float('inf'), float('inf')]
    
    for x in range(min(t[0] for t in towers)-radius, max(t[0] for t in towers)+radius+1):
        for y in range(min(t[1] for t in towers)-radius, max(t[1] for t in towers)+radius+1):
            signal_quality = 0
            for t in towers:
                if math.sqrt((t[0]-x)**2 + (t[1]-y)**2) <= radius:
                    signal_quality += t[2] // (1 + math.sqrt((t[0]-x)**2 + (t[1]-y)**2))
            if signal_quality > max_quality:
                max_quality = signal_quality
                best_coord = [x, y]
            elif signal_quality == max_quality:
                if (x, y) < tuple(best_coord):
                    best_coord = [x, y]
    
    return best_coord","given array network towers towers, towers[i] = [xi, yi, qi] denotes ith network tower location (xi, yi) quality factor qi. coordinates integral coordinates X-Y plane, distance two coordinates Euclidean distance. also given integer radius tower reachable distance less equal radius. Outside distance, signal becomes garbled, tower reachable. signal quality ith tower coordinate (x, y) calculated formula ?qi / (1 + d)?, distance tower coordinate. network quality coordinate sum signal qualities reachable towers. Return array [cx, cy] representing integral coordinate (cx, cy) network quality maximum. multiple coordinates network quality, return lexicographically minimum non-negative coordinate. Note: coordinate (x1, y1) lexicographically smaller (x2, y2) either: x1 < x2, x1 == x2 y1 < y2. ?val? greatest integer less equal val (the floor function).",0,"import math
def network_quality(towers, radius):
    max_quality = -1
    best_coord = [float('inf'), float('inf')]
    for x in range(min(t[0] for t in towers)-radius, max(t[0] for t in towers)+radius+1):
        for y in range(min(t[1] for t in towers)-radius, max(t[1] for t in towers)+radius+1):
            signal_quality = 0
            for t in towers:
                if math.sqrt((t[0]-x)**2 + (t[1]-y)**2) <= radius:
                    signal_quality += t[2] // (1 + math.sqrt((t[0]-x)**2 + (t[1]-y)**2))
            if signal_quality > max_quality:
                max_quality = signal_quality
                best_coord = [x, y]
            elif signal_quality == max_quality:
                if (x, y) < tuple(best_coord):
                    best_coord = [x, y]
    return best_coord",214
py_1700_data.csv,"def lengthOfLIS(nums):
    if not nums:
        return 0
    n = len(nums)
    dp = [1] * n
    for i in range(1, n):
        for j in range(i):
            if nums[i] > nums[j]:
                dp[i] = max(dp[i], dp[j] + 1)
    return max(dp)","Given integer array nums, return number longest increasing subsequences. Notice sequence strictly increasing.",0,"def lengthOfLIS(nums):
    if not nums:
        return 0
    n = len(nums)
    dp = [1] * n
    for i in range(1, n):
        for j in range(i):
            if nums[i] > nums[j]:
                dp[i] = max(dp[i], dp[j] + 1)
    return max(dp)",215
py_1700_data.csv,"def pathSum(root: TreeNode, targetSum: int) -> List[List[int]]:
    paths = []
    def traverse(node, path, total):
        if node is None:
            return
        path.append(node.val)
        total += node.val
        if node.left is None and node.right is None and total == targetSum:
            paths.append(path[:])
        traverse(node.left, path, total)
        traverse(node.right, path, total)
        path.pop()
        total -= node.val
    traverse(root, [], 0)
    return paths","Given root binary tree integer targetSum, return root-to-leaf paths sum node values path equals targetSum. path returned list node values, node references. root-to-leaf path path starting root ending leaf node. leaf node children.",0,"def pathSum(root: TreeNode, targetSum: int) -> List[List[int]]:
    paths = []
    def traverse(node, path, total):
        if node is None:
            return
        path.append(node.val)
        total += node.val
        if node.left is None and node.right is None and total == targetSum:
            paths.append(path[:])
        traverse(node.left, path, total)
        traverse(node.right, path, total)
        path.pop()
        total -= node.val
    traverse(root, [], 0)
    return paths",216
py_1700_data.csv,"
class Solution:
    def detectCapitalUse(self, word: str) -> bool:
        if word.upper() == word or word.lower() == word or word.capitalize() == word:
            return True
        return False
","define usage capitals word right one following cases holds: letters word capitals, like ""USA"". letters word capitals, like ""leetcode"". first letter word capital, like ""Google"". Given string word, return true usage capitals right.",3,"class Solution:
    def detectCapitalUse(self, word: str) -> bool:
        if word.upper() == word or word.lower() == word or word.capitalize() == word:
            return True
        return False
",217
py_good_answer.csv," python
def smallest_multiple(n):
    factors = []
    num = 1
    while len(factors) < n:
        for i in range(1, num+1):
            if num % i == 0:
                if i not in factors:
                    factors.append(i)
        num += 1
    return factors[-1]
    
n = int(input(""Enter a value for n: ""))
print(""The smallest multiple of first"",n,""numbers is:"",smallest_multiple(n))

","Write Python program find smallest multiple first n numbers. Also, display factors.",3," python
def smallest_multiple(n):
    factors = []
    num = 1
    while len(factors) < n:
        for i in range(1, num+1):
            if num % i == 0:
                if i not in factors:
                    factors.append(i)
        num += 1
    return factors[-1]
n = int(input(""Enter a value for n: ""))
print(""The smallest multiple of first"",n,""numbers is:"",smallest_multiple(n))
",218
py_good_answer.csv,"def count_upper_lower(string):
    upper_count = 0
    lower_count = 0
    for letter in string:
        if letter.isupper():
            upper_count += 1
        elif letter.islower():
            lower_count += 1
    return (upper_count, lower_count)",Write Python function accepts string calculate number upper case letters lower case letters.,2,"def count_upper_lower(string):
    upper_count = 0
    lower_count = 0
    for letter in string:
        if letter.isupper():
            upper_count += 1
        elif letter.islower():
            lower_count += 1
    return (upper_count, lower_count)",219
py_1700_data.csv,"class Solution:
    def kthLargestNumber(self, nums: List[str], k: int) -> str:
        nums.sort(key=int, reverse=True)
        return nums[k-1]","given array strings nums integer k. string nums represents integer without leading zeros. Return string represents kth largest integer nums. Note: Duplicate numbers counted distinctly. example, nums [""1"",""2"",""2""], ""2"" first largest integer, ""2"" second-largest integer, ""1"" third-largest integer.",0,"class Solution:
    def kthLargestNumber(self, nums: List[str], k: int) -> str:
        nums.sort(key=int, reverse=True)
        return nums[k-1]",220
py_1700_data.csv,"def isAlienSorted(words, order):
    alien_dict = {}
    for index, char in enumerate(order):
        alien_dict[char] = index

    for i in range(len(words) - 1):
        word1 = words[i]
        word2 = words[i + 1]

        for j in range(min(len(word1), len(word2))):
            if word1[j] != word2[j]:
                if alien_dict[word1[j]] > alien_dict[word2[j]]:
                    return False
                break
        else:
            if len(word1) > len(word2):
                return False

    return True","alien language, surprisingly, also use English lowercase letters, possibly different order. order alphabet permutation lowercase letters. Given sequence words written alien language, order alphabet, return true given words sorted lexicographically alien language.",3,"def isAlienSorted(words, order):
    alien_dict = {}
    for index, char in enumerate(order):
        alien_dict[char] = index
    for i in range(len(words) - 1):
        word1 = words[i]
        word2 = words[i + 1]
        for j in range(min(len(word1), len(word2))):
            if word1[j] != word2[j]:
                if alien_dict[word1[j]] > alien_dict[word2[j]]:
                    return False
                break
        else:
            if len(word1) > len(word2):
                return False
    return True",221
py_1700_data.csv,"from collections import Counter
from typing import List

def watchedVideosByFriends(watchedVideos: List[List[str]], friends: List[List[int]], id: int, level: int) -> List[str]:
    queue = [(id, 0)]
    visited = set([id])
    while queue:
        person, distance = queue.pop(0)
        if distance == level:
            videos = []
            for friend in friends[person]:
                for video in watchedVideos[friend]:
                    videos.append(video)
            counter = Counter(videos)
            return [video for video, freq in sorted(counter.items(), key=lambda x: (x[1], x[0]))]
        for friend in friends[person]:
            if friend not in visited:
                visited.add(friend)
                queue.append((friend, distance + 1))","n people, person unique id 0 n-1. Given arrays watchedVideos friends, watchedVideos[i] friends[i] contain list watched videos list friends respectively person id = i. Level 1 videos watched videos friends, level 2 videos watched videos friends friends on. general, level k videos watched videos people shortest path exactly equal k you. Given id level videos, return list videos ordered frequencies (increasing). videos frequency order alphabetically least greatest.",0,"from collections import Counter
from typing import List
def watchedVideosByFriends(watchedVideos: List[List[str]], friends: List[List[int]], id: int, level: int) -> List[str]:
    queue = [(id, 0)]
    visited = set([id])
    while queue:
        person, distance = queue.pop(0)
        if distance == level:
            videos = []
            for friend in friends[person]:
                for video in watchedVideos[friend]:
                    videos.append(video)
            counter = Counter(videos)
            return [video for video, freq in sorted(counter.items(), key=lambda x: (x[1], x[0]))]
        for friend in friends[person]:
            if friend not in visited:
                visited.add(friend)
                queue.append((friend, distance + 1))",222
py_good_answer.csv,"def product(x, y):
    if y == 0:
        return 0
    else:
        return x + product(x, y-1)
    
x = int(input(""Enter first number: ""))
y = int(input(""Enter second number: ""))
print(""Product of"", x, ""and"", y, ""is"", product(x, y))",Python Program Find Product two Numbers Using Recursion,2,"def product(x, y):
    if y == 0:
        return 0
    else:
        return x + product(x, y-1)
x = int(input(""Enter first number: ""))
y = int(input(""Enter second number: ""))
print(""Product of"", x, ""and"", y, ""is"", product(x, y))",223
py_good_answer.csv,"
# import necessary libraries
import numpy as np

# function to find the transitive closure of a graph
def transitive_closure(graph):
    """"""
    Find the transitive closure of a graph.
    """"""
    n = len(graph)
    closure = np.copy(graph)

    for k in range(n):
        for i in range(n):
            for j in range(n):
                closure[i][j] = closure[i][j] or (closure[i][k] and closure[k][j])
  
    return closure
",Python Program Find Transitive Closure Graph,0,"import numpy as np
def transitive_closure(graph):
    n = len(graph)
    closure = np.copy(graph)
    for k in range(n):
        for i in range(n):
            for j in range(n):
                closure[i][j] = closure[i][j] or (closure[i][k] and closure[k][j])
    return closure
",224
py_good_answer.csv,"lst_int = [1, 2, 2, 3, 3, 3, 4, 5, 5, 5]
lst_char = ['a', 'a', 'b', 'c', 'c', 'd', 'd', 'd', 'd', 'e']

def run_length_encoding(lst_int, lst_char):
    encoding = []
    count = 1
    for i in range(1, len(lst_int)):
        if lst_int[i] == lst_int[i-1]:
            count += 1
        else:
            encoding.append((count, lst_char[i-1]))
            count = 1
    encoding.append((count, lst_char[-1]))
    return encoding

print(run_length_encoding(lst_int, lst_char))",Write Python program create list reflecting run-length encoding given list integers given list characters.,0,"lst_int = [1, 2, 2, 3, 3, 3, 4, 5, 5, 5]
lst_char = ['a', 'a', 'b', 'c', 'c', 'd', 'd', 'd', 'd', 'e']
def run_length_encoding(lst_int, lst_char):
    encoding = []
    count = 1
    for i in range(1, len(lst_int)):
        if lst_int[i] == lst_int[i-1]:
            count += 1
        else:
            encoding.append((count, lst_char[i-1]))
            count = 1
    encoding.append((count, lst_char[-1]))
    return encoding
print(run_length_encoding(lst_int, lst_char))",225
py_1700_data.csv,"def minDays(tasks: List[int], space: int) -> int:
    intervals = defaultdict(int)
    max_frequency = 0
    
    for i in range(len(tasks)):
        if tasks[i] not in intervals or (i - intervals[tasks[i]] > space):
            intervals[tasks[i]] = i
        else:
            intervals[tasks[i]] = intervals[tasks[i]] + space + 1
        
        max_frequency = max(max_frequency, len(intervals))
    
    return len(tasks) + (max_frequency - 1) * (space + 1) if max_frequency > 0 else len(tasks)","given 0-indexed array positive integers tasks, representing tasks need completed order, tasks[i] represents type ith task. also given positive integer space, represents minimum number days must pass completion task another task type performed. day, tasks completed, must either: Complete next task tasks, Take break. Return minimum number days needed complete tasks.",0,"def minDays(tasks: List[int], space: int) -> int:
    intervals = defaultdict(int)
    max_frequency = 0
    for i in range(len(tasks)):
        if tasks[i] not in intervals or (i - intervals[tasks[i]] > space):
            intervals[tasks[i]] = i
        else:
            intervals[tasks[i]] = intervals[tasks[i]] + space + 1
        max_frequency = max(max_frequency, len(intervals))
    return len(tasks) + (max_frequency - 1) * (space + 1) if max_frequency > 0 else len(tasks)",226
py_1700_data.csv,"def countIdealArrays(n, maxValue):
    mod = 1000000007
    dp = [[0 for i in range(maxValue+1)] for j in range(n)]
    for j in range(1,maxValue+1):
        dp[0][j] = 1
    for i in range(1,n):
        for j in range(1,maxValue+1):
            for k in range(1,maxValue//j+1):
                dp[i][j*k] = (dp[i][j*k]+dp[i-1][j])%mod
    return sum(dp[n-1])%mod","given two integers n maxValue, used describe ideal array. 0-indexed integer array arr length n considered ideal following conditions hold: Every arr[i] value 1 maxValue, 0 <= < n. Every arr[i] divisible arr[i - 1], 0 < < n. Return number distinct ideal arrays length n. Since answer may large, return modulo 109 + 7.",3,"def countIdealArrays(n, maxValue):
    mod = 1000000007
    dp = [[0 for i in range(maxValue+1)] for j in range(n)]
    for j in range(1,maxValue+1):
        dp[0][j] = 1
    for i in range(1,n):
        for j in range(1,maxValue+1):
            for k in range(1,maxValue//j+1):
                dp[i][j*k] = (dp[i][j*k]+dp[i-1][j])%mod
    return sum(dp[n-1])%mod",227
